2025-10-24 23:38:45 | helios | INFO | <module>:39 | 🚀 Starting Helios initialization...
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.15s | Sources: 0 | Query: 'recyclable metals...'
2025-10-26 19:08:56 | helios | INFO | query_agent:145 | 📥 New query: 'show me aluminum alloys...' [Method: Hybrid]
2025-10-26 19:08:56 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.10s | Sources: 0 | Query: 'show me aluminum alloys...'
2025-10-26 19:08:56 | helios | INFO | query_agent:145 | 📥 New query: 'list ceramics...' [Method: Hybrid]
2025-10-26 19:08:56 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.11s | Sources: 0 | Query: 'list ceramics...'
2025-10-26 19:08:56 | helios | INFO | query_agent:145 | 📥 New query: 'strong lightweight affordable metal...' [Method: Hybrid]
2025-10-26 19:08:56 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.09s | Sources: 0 | Query: 'strong lightweight affordable metal...'
2025-10-26 19:13:32 | helios | INFO | shutdown_event:322 | 🛑 Helios V2 shutting down
2025-10-26 19:13:51 | helios | INFO | <module>:41 | 🚀 Starting Helios V2 (Hybrid Retrieval) initialization...
2025-10-26 19:13:51 | helios | INFO | <module>:42 | Environment: development
2025-10-26 19:13:51 | helios | INFO | <module>:48 | ✅ OpenAI API key loaded from environment
2025-10-26 19:13:51 | helios | INFO | <module>:51 | ✅ LangSmith tracing enabled
2025-10-26 19:13:51 | helios | INFO | <module>:58 | ✅ Loaded unified materials database: 72 materials
2025-10-26 19:13:51 | helios | INFO | <module>:65 | Loading embedding model...
2025-10-26 19:13:56 | helios | INFO | <module>:67 | ✅ Embedding model loaded
2025-10-26 19:13:56 | helios | INFO | <module>:69 | Loading vector store from db/...
2025-10-26 19:13:56 | helios | INFO | <module>:71 | ✅ Vector store loaded
2025-10-26 19:13:56 | helios | INFO | <module>:73 | Initializing LLM...
2025-10-26 19:13:56 | helios | INFO | <module>:75 | ✅ LLM initialized
2025-10-26 19:13:56 | helios | INFO | <module>:83 | 🔧 Setting up Hybrid Retrieval System...
2025-10-26 19:13:56 | helios | INFO | <module>:86 |    Loading documents for BM25 indexing...
2025-10-26 19:13:56 | helios | INFO | <module>:88 |    ✓ Loaded 72 documents
2025-10-26 19:13:56 | helios | INFO | __init__:42 | 🔧 Initializing Hybrid Retriever...
2025-10-26 19:13:56 | helios | INFO | __init__:44 | ✅ Hybrid Retriever ready
2025-10-26 19:13:56 | helios | INFO | <module>:92 | ✅ Hybrid Retrieval System ready
2025-10-26 19:13:56 | helios | INFO | <module>:100 | Building RAG chain with hybrid retrieval...
2025-10-26 19:13:56 | helios | INFO | <module>:118 | ✅ RAG chain built successfully
2025-10-26 19:13:56 | helios | INFO | <module>:124 | 🎉 Helios V2 (Hybrid) Initialized. The Agent is online and ready.
2025-10-26 19:13:56 | helios | INFO | startup_event:316 | 🌟 Helios V2 (Hybrid Retrieval) API server started
2025-10-26 19:13:56 | helios | INFO | startup_event:317 | 📊 72 materials loaded
2025-10-26 19:13:56 | helios | INFO | startup_event:318 | 🔧 Hybrid retrieval active (semantic + BM25)
2025-10-26 19:14:44 | helios | INFO | query_agent:145 | 📥 New query: 'what is aluminum?...' [Method: Hybrid]
2025-10-26 19:14:45 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:14:45 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.85s | Sources: 0 | Query: 'what is aluminum?...'
2025-10-26 19:21:24 | helios | INFO | shutdown_event:322 | 🛑 Helios V2 shutting down
2025-10-26 19:21:28 | helios | INFO | <module>:41 | 🚀 Starting Helios V2 (Hybrid Retrieval) initialization...
2025-10-26 19:21:28 | helios | INFO | <module>:42 | Environment: development
2025-10-26 19:21:28 | helios | INFO | <module>:48 | ✅ OpenAI API key loaded from environment
2025-10-26 19:21:28 | helios | INFO | <module>:51 | ✅ LangSmith tracing enabled
2025-10-26 19:21:28 | helios | INFO | <module>:58 | ✅ Loaded unified materials database: 72 materials
2025-10-26 19:21:28 | helios | INFO | <module>:65 | Loading embedding model...
2025-10-26 19:21:32 | helios | INFO | <module>:67 | ✅ Embedding model loaded
2025-10-26 19:21:32 | helios | INFO | <module>:69 | Loading vector store from db/...
2025-10-26 19:21:33 | helios | INFO | <module>:71 | ✅ Vector store loaded
2025-10-26 19:21:33 | helios | INFO | <module>:73 | Initializing LLM...
2025-10-26 19:21:33 | helios | INFO | <module>:75 | ✅ LLM initialized
2025-10-26 19:21:33 | helios | INFO | <module>:83 | 🔧 Setting up Hybrid Retrieval System...
2025-10-26 19:21:33 | helios | INFO | <module>:86 |    Loading documents for BM25 indexing...
2025-10-26 19:21:33 | helios | INFO | <module>:88 |    ✓ Loaded 72 documents
2025-10-26 19:21:33 | helios | INFO | __init__:42 | 🔧 Initializing Hybrid Retriever...
2025-10-26 19:21:33 | helios | INFO | __init__:44 | ✅ Hybrid Retriever ready
2025-10-26 19:21:33 | helios | INFO | <module>:92 | ✅ Hybrid Retrieval System ready
2025-10-26 19:21:33 | helios | INFO | <module>:100 | Building RAG chain with hybrid retrieval...
2025-10-26 19:21:33 | helios | INFO | <module>:118 | ✅ RAG chain built successfully
2025-10-26 19:21:33 | helios | INFO | <module>:124 | 🎉 Helios V2 (Hybrid) Initialized. The Agent is online and ready.
2025-10-26 19:21:33 | helios | INFO | startup_event:316 | 🌟 Helios V2 (Hybrid Retrieval) API server started
2025-10-26 19:21:33 | helios | INFO | startup_event:317 | 📊 72 materials loaded
2025-10-26 19:21:33 | helios | INFO | startup_event:318 | 🔧 Hybrid retrieval active (semantic + BM25)
2025-10-26 19:21:52 | helios | INFO | query_agent:145 | 📥 New query: 'what is aluminum?...' [Method: Hybrid]
2025-10-26 19:21:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 3.21s | Sources: 5 | Query: 'what is aluminum?...'
2025-10-26 19:21:56 | helios | INFO | query_agent:193 | ✅ Query completed in 3.21s using hybrid
2025-10-26 19:22:25 | helios | INFO | query_agent:145 | 📥 New query: 'materials with yield strength over 800 MPa...' [Method: Hybrid]
2025-10-26 19:22:27 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.99s | Sources: 5 | Query: 'materials with yield strength over 800 MPa...'
2025-10-26 19:22:27 | helios | INFO | query_agent:193 | ✅ Query completed in 1.99s using hybrid
2025-10-26 19:22:27 | helios | INFO | query_agent:145 | 📥 New query: 'materials with density less than 2 g/cc...' [Method: Hybrid]
2025-10-26 19:22:29 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.00s | Sources: 5 | Query: 'materials with density less than 2 g/cc...'
2025-10-26 19:22:29 | helios | INFO | query_agent:193 | ✅ Query completed in 2.00s using hybrid
2025-10-26 19:22:29 | helios | INFO | query_agent:145 | 📥 New query: 'materials under $5 per kg...' [Method: Hybrid]
2025-10-26 19:22:31 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.30s | Sources: 5 | Query: 'materials under $5 per kg...'
2025-10-26 19:22:31 | helios | INFO | query_agent:193 | ✅ Query completed in 1.30s using hybrid
2025-10-26 19:22:31 | helios | INFO | query_agent:145 | 📥 New query: 'lightweight corrosion resistant metal...' [Method: Hybrid]
2025-10-26 19:22:33 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.61s | Sources: 5 | Query: 'lightweight corrosion resistant metal...'
2025-10-26 19:22:33 | helios | INFO | query_agent:193 | ✅ Query completed in 2.61s using hybrid
2025-10-26 19:22:33 | helios | INFO | query_agent:145 | 📥 New query: 'high temperature resistant materials...' [Method: Hybrid]
2025-10-26 19:22:36 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.98s | Sources: 5 | Query: 'high temperature resistant materials...'
2025-10-26 19:22:36 | helios | INFO | query_agent:193 | ✅ Query completed in 2.98s using hybrid
2025-10-26 19:22:36 | helios | INFO | query_agent:145 | 📥 New query: 'materials for aerospace applications...' [Method: Hybrid]
2025-10-26 19:22:38 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.95s | Sources: 5 | Query: 'materials for aerospace applications...'
2025-10-26 19:22:38 | helios | INFO | query_agent:193 | ✅ Query completed in 1.95s using hybrid
2025-10-26 19:22:38 | helios | INFO | query_agent:145 | 📥 New query: 'density 2.70 g/cc...' [Method: Hybrid]
2025-10-26 19:22:40 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.53s | Sources: 5 | Query: 'density 2.70 g/cc...'
2025-10-26 19:22:40 | helios | INFO | query_agent:193 | ✅ Query completed in 1.53s using hybrid
2025-10-26 19:22:40 | helios | INFO | query_agent:145 | 📥 New query: 'Aluminum 6061-T6 properties...' [Method: Hybrid]
2025-10-26 19:22:41 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.33s | Sources: 5 | Query: 'Aluminum 6061-T6 properties...'
2025-10-26 19:22:41 | helios | INFO | query_agent:193 | ✅ Query completed in 1.33s using hybrid
2025-10-26 19:22:41 | helios | INFO | query_agent:145 | 📥 New query: 'compare stainless steel 304 and 316...' [Method: Hybrid]
2025-10-26 19:22:44 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 3.37s | Sources: 5 | Query: 'compare stainless steel 304 and 316...'
2025-10-26 19:22:44 | helios | INFO | query_agent:193 | ✅ Query completed in 3.37s using hybrid
2025-10-26 19:22:44 | helios | INFO | query_agent:145 | 📥 New query: 'titanium vs aluminum for aerospace...' [Method: Hybrid]
2025-10-26 19:22:50 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 5.52s | Sources: 5 | Query: 'titanium vs aluminum for aerospace...'
2025-10-26 19:22:50 | helios | INFO | query_agent:193 | ✅ Query completed in 5.52s using hybrid
2025-10-26 19:22:50 | helios | INFO | query_agent:145 | 📥 New query: 'most sustainable materials...' [Method: Hybrid]
2025-10-26 19:22:51 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.93s | Sources: 5 | Query: 'most sustainable materials...'
2025-10-26 19:22:51 | helios | INFO | query_agent:193 | ✅ Query completed in 0.93s using hybrid
2025-10-26 19:22:51 | helios | INFO | query_agent:145 | 📥 New query: 'recyclable metals...' [Method: Hybrid]
2025-10-26 19:22:52 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.20s | Sources: 5 | Query: 'recyclable metals...'
2025-10-26 19:22:52 | helios | INFO | query_agent:193 | ✅ Query completed in 1.20s using hybrid
2025-10-26 19:22:52 | helios | INFO | query_agent:145 | 📥 New query: 'show me aluminum alloys...' [Method: Hybrid]
2025-10-26 19:22:57 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 4.66s | Sources: 5 | Query: 'show me aluminum alloys...'
